x_bohr,V_Hartree,psi_0,psi_1,psi_2,psi_3
-4.802992518703242,0.0,4.648393046627241e-06,0.00018031924731765834,0.15053027585062448,0.302380040616399
-4.7730673316708225,0.0,5.074506189070154e-06,0.00019232386518051016,0.15410413236491277,0.30841987257230374
-4.743142144638403,0.0,5.539550738404454e-06,0.00020510953513110813,0.15766410666543454,0.31435178574060213
-4.713216957605985,0.0,6.047094497663221e-06,0.00021872818142855952,0.16120987805784182,0.32017370449344323
-4.6832917705735655,0.0,6.601031322104618e-06,0.00023323511115663643,0.16474112712723196,0.32588359169097586
-4.653366583541147,0.0,7.20561099271244e-06,0.00024868923883299506,0.1682575357669216,0.3314794493941612
-4.623441396508728,0.0,7.865471820344477e-06,0.00026515332566865086,0.17175878720710266,0.3369593195638694
-4.593516209476309,0.0,8.585676230666415e-06,0.000282694234449373,0.17524456604337824,0.342321284746014
-4.56359102244389,0.0,9.371749602877436e-06,0.0003013832010741035,0.178714558265175,0.3475634687424863
-4.533665835411471,0.0,1.022972266019667e-05,0.00032129612385315527,0.18216845128403047,0.35268403726765285
-4.503740648379052,0.0,1.116617773732858e-05,0.0003425138717410656,0.18560593396175204,0.35768119859018843
-4.473815461346633,0.0,1.2188299279869439e-05,0.00036512261275587827,0.1890266966384454,0.3625532041600175
-4.443890274314214,0.0,1.3303928963084289e-05,0.00038921416391860794,0.19243043116040956,0.3672983492201478
-4.413965087281795,0.0,1.4521625852923402e-05,0.00041488636413403683,0.19581683090789653,0.3719149734031796
-4.384039900249376,0.0,1.5850732070831194e-05,0.00044224347152715867,0.19918559082273246,0.37640146131228225
-4.3541147132169575,0.0,1.7301444466125274e-05,0.0004713965868489076,0.20253640743579845,0.3807562430864356
-4.324189526184538,0.0,1.8884892845813312e-05,0.0005024641046706747,0.2058689788943681,0.3849777949497382
-4.29426433915212,0.0,2.0613225362023667e-05,0.0005355721941999737,0.20918300498929915,0.38906463974458955
-4.2643391521197005,0.0,2.2499701712138746e-05,0.0005708553116699086,0.2124781871820777,0.39301534744856054
-4.234413965087281,0.0,2.45587948666587e-05,0.0006084567463833237,0.21575422863171118,0.3968285356747703
-4.204488778054863,0.0,2.6806302105247635e-05,0.0006485292026291933,0.21901083422146903,0.4005028701555959
-4.1745635910224435,0.0,2.9259466212826237e-05,0.0006912354198344864,0.22224771058546777,0.40403706520954347
-4.144638403990024,0.0,3.193710776552251e-05,0.0007367488334700254,0.2254645661350981,0.4074298841911203
-4.114713216957606,0.0,3.485976952137307e-05,0.0007852542793943615,0.22866111108529266,0.4106801399235466
-4.084788029925186,0.0,3.804987402353451e-05,0.0008369487444960982,0.23183705748063047,0.4137866951141601
-4.054862842892768,0.0,4.153189562513053e-05,0.0008920421666831229,0.23499211922127689,0.41674846275236366
